Evaluation of a Population with size 30, on Track "Ovalo", using the following GA operators: 
Selection: DefaultSelectionOperator
Recombination: RandomRecombination
Mutation: MutateAllButBestTwo
FitnessCalculation: DefaultFitnessCalculation

1	0.01316634	6059	3.828446
2	0.266495	12219	10.52963
3	0.2492292	13323	5.945276
4	0.2664328	12204	9.048224
5	0.2665041	12229	8.229473
6	0.3142163	12215	8.682425
7	0.2849762	12177	4.442844
8	0.3138329	12230	8.7391
9	0.2828237	12179	4.114583
10	0.3138337	14459	4.2512
11	0.312665	14480	5.228001
12	0.3308765	12906	4.02722
13	0.3407517	21810	4.904219
14	0.3411814	18069	3.712982
15	0.3525229	12937	3.924918
16	0.3532873	15009	3.225291
17	0.3299172	13243	2.446874
18	0.3335302	12140	2.360888
19	0.3540613	12135	2.719587
20	0.8835084	21254	4.295535
21	0.883678	21199	4.222918
22	0.8951287	35394	4.4616
23	0.8951287	35525	4.875897
24	0.8951287	35573	3.992687
25	0.8951287	35588	3.639333
26	0.8951287	35511	3.428094
27	0.8951287	35567	3.795945
28	0.8951287	35567	3.936622
29	0.8951287	35519	3.428059
30	0.8951287	35419	4.355037
31	0.8951287	35503	4.86613
32	0.8951287	35532	4.91954
33	0.8951287	35518	4.325212
34	0.8951287	35492	4.690828
35	0.8951287	35435	5.878266
36	0.8951287	35565	5.01921
37	0.8951287	35543	4.522671
38	0.8951287	35518	6.42037
39	0.8951287	35523	4.681244
40	0.8951287	35457	3.896787
41	0.8951287	35660	4.42477
42	0.8951287	35498	3.738948
43	0.8951287	35543	4.68218
44	0.8951287	35526	4.646541
45	0.8951287	35524	4.251455
46	0.8951287	35670	4.800403
47	0.8951287	35654	4.240211
48	0.8951287	35641	5.033744
49	0.8951287	35583	3.735014
50	0.8951287	35571	5.580239
51	0.8951287	35533	3.97306
52	0.8951287	35426	6.133313
53	0.8951287	35425	4.928637
54	0.8951287	35575	4.358654
55	0.8951287	35578	6.19459
56	0.8951287	35462	5.638536
57	0.8951287	35540	3.585475
58	0.8951287	35602	4.13999
59	0.8951287	35452	4.976618
60	0.8951287	35409	6.120314
61	0.8951287	35407	4.565777
62	0.8951287	35554	4.706163
63	0.8951287	35526	3.873945
64	0.8951287	35349	3.803262
65	0.8951287	35503	4.351683
66	0.8951287	35472	4.790515
67	0.8951287	35492	3.502139
68	0.8951287	35676	5.177871
69	0.8951287	35471	3.930683
70	0.8951287	35620	4.955693
71	0.8951287	35618	5.521667
72	0.8951287	35654	4.237932
73	0.8951287	35488	3.96826
74	0.8951287	35489	4.380978
75	0.8951287	35547	4.370458
76	0.8951287	35531	4.025111
77	0.8951287	35669	4.226258
78	0.8951287	35459	4.57502
79	0.8951287	35532	4.819067
80	0.9088475	35651	4.089493
81	1	35712	4.883116
82	1	30471	5.073127
83	1	30580	6.708484
84	0.8951287	22922	3.401109
85	1	28281	4.797628
86	1	28345	4.836619
87	1	28240	5.192924
88	1	29736	3.13152
89	1	27774	4.246286
90	1	29496	3.187903
91	1	29823	2.858881
92	1	31397	3.756242
93	1	28262	4.109517
94	0.9573128	23840	3.370294
95	1	27622	4.547811
96	0.8973467	28235	2.882497
97	0.8951287	23083	2.989288
98	1	26811	3.163775
99	0.8951287	22552	2.867
