14	0.0169519	-190.7147	
21	4.820441	-38.18287	
21	14.82919	-37.93952	
21	24.84421	-43.68091	
21	34.84798	-44.18063	
21	44.86036	-48.12658	
21	54.86226	-49.2047	
21	64.87668	-48.9822	
21	74.89011	-49.16801	
21	84.9014	-47.69173	
21	94.91061	-48.70699	
21	104.9217	-49.10017	
21	114.9238	-47.89355	
21	124.937	-49.51809	
21	134.9481	-49.44188	
21	144.9474	-48.7061	
21	154.9555	-48.81057	
21	164.957	-48.98574	
21	174.967	-49.11018	
21	184.9789	-49.65118	
21	194.9794	-49.1905	
21	204.9805	-49.83377	
21	214.993	-49.56879	
21	224.9981	-49.83649	
21	235.0137	-49.87318	
21	245.0222	-49.49557	
21	255.0282	-49.7744	
21	265.0379	-49.85598	
21	275.0374	-49.73201	
21	285.0463	-49.84835	
21	295.0481	-49.83756	
21	305.0573	-49.77053	
21	315.0587	-49.93691	
21	325.0645	-49.81234	
21	335.0727	-49.96326	
21	345.0756	-49.95519	
21	355.0826	-49.97522	
21	365.0925	-49.98172	
21	375.0917	-49.98162	
21	385.0958	-49.99057	
21	395.0975	-49.98643	
21	405.1039	-49.94771	
21	415.1152	-49.97796	
21	425.114	-49.98447	
21	435.1142	-49.96984	
21	445.121	-49.99126	
21	455.1216	-49.98536	
21	465.1273	-49.95494	
21	475.1316	-49.99303	
21	485.1382	-49.99356	
21	495.1404	-49.9978	
21	505.1472	-49.99189	
21	515.1514	-49.99475	
21	525.1553	-49.99737	
21	535.1658	-49.98829	
21	545.1785	-49.99643	
21	555.1872	-49.99671	
21	565.2038	-49.99376	
21	575.2056	-49.99474	
21	585.2054	-49.99706	
21	595.2145	-49.99423	
21	605.2225	-49.99856	
21	615.2252	-49.99552	
21	625.2301	-49.99726	
21	635.2425	-49.99844	
21	645.2564	-49.99878	
21	655.2704	-49.9994	
21	665.2724	-49.99852	
21	675.2786	-49.99948	
21	685.2858	-49.9996	
21	695.2957	-49.99839	
21	705.3037	-49.99933	
21	715.3128	-49.99968	
21	725.3121	-49.99927	
21	735.3165	-49.99595	
21	745.3233	-49.99956	
21	755.3246	-49.99929	
21	765.3322	-49.9998	
21	775.3323	-49.9998	
21	785.3366	-49.9998	
21	795.3473	-49.9998	
21	805.3563	-49.9998	
21	815.3671	-49.9998	
21	825.3661	-49.9998	
21	835.3739	-49.9998	
21	845.3825	-49.9998	
21	855.391	-49.9998	
21	865.4034	-49.9998	
21	875.408	-49.9998	
21	885.4208	-49.9998	
21	895.4247	-49.9998	
21	905.4274	-49.9998	
21	915.4364	-49.9998	
21	925.4448	-49.9998	
21	935.4473	-49.9998	
21	945.4523	-49.9998	
21	955.4587	-49.9998	
21	965.4696	-49.9998	
21	975.4843	-49.9998	
21	985.4897	-49.9998	
21	995.5048	-49.9998	
21	1005.508	-49.9998	
21	1015.512	-49.9998	
21	1025.527	-49.9998	
21	1035.546	-49.9998	
21	1045.567	-49.9998	
21	1055.597	-49.9998	
21	1065.616	-49.9998	
21	1075.636	-49.9998	
21	1085.656	-49.9998	
21	1095.684	-49.9998	
21	1105.715	-49.9998	
21	1115.738	-49.9998	
21	1125.771	-49.9998	
21	1135.796	-49.9998	
21	1145.82	-49.9998	
21	1155.838	-49.9998	
21	1165.871	-49.9998	
21	1175.89	-49.9998	
21	1185.912	-49.9998	
21	1195.94	-50.00007	
21	1205.962	-49.9998	
21	1215.992	-49.9998	
21	1226.011	-49.9998	
21	1236.034	-49.9998	
21	1246.05	-49.9998	
21	1256.08	-49.9998	
21	1266.099	-49.9998	
21	1276.119	-49.9998	
21	1286.147	-49.9998	
21	1296.18	-49.9998	
21	1306.199	-49.9998	
21	1316.224	-49.9998	
21	1326.244	-49.9998	
21	1336.262	-49.9998	
21	1346.296	-49.9998	
21	1356.316	-49.9998	
21	1366.343	-49.9998	
21	1376.372	-49.9998	
